4-1-33-170	Kokuvil East
4-1-33-175	Kokuvil South East
4-1-33-180	Kokuvil North West
4-1-33-185	Kokuvil West
4-1-33-190	Kokuvil Centre East
4-1-33-195	Kokuvil South West
4-1-33-200	Kokuvil Centre West
4-1-36-005	Nedunkulam
4-1-36-010	Columbuthurai East
4-1-36-015	Columbuthurai West
4-1-36-020	Passaiyoor East
4-1-36-025	Passaiyoor West
4-1-36-030	Eachchamoddai
4-1-36-035	Thirunagar
4-1-36-040	Reclamation East
4-1-36-045	Reclamation West
4-1-36-050	Gurunagar East
4-1-36-055	Gurunagar West
4-1-36-060	Small Bazaar
4-1-36-065	Jaffna Town West
4-1-36-070	Jaffna Town East
4-1-36-075	Chundikuly South
4-1-36-080	Chundikuly North
4-1-36-085	Maruthady
4-1-36-090	Aththiady
4-1-36-095	Sirampiyady
4-1-36-100	Grand Bazaar
4-1-36-105	Fort
4-1-36-110	Vannarpannai
4-1-36-115	Koddady
4-1-36-120	Navanthurai South
4-1-36-125	Navanthurai North
4-1-36-130	Moor Street South
4-1-36-135	Moor Street North
4-1-36-140	New Moor Street
4-1-39-005	Mandaitivu East
4-1-39-010	Mandaitivu West
4-1-39-015	Mandaitivu South
4-1-39-020	Allaipiddy
4-1-39-025	Mankumpan
4-1-39-030	Velanai North
4-1-39-035	Velanai North East
4-1-39-040	Velanai East
4-1-39-045	Velanai South East
4-1-39-050	Velanai Center East
4-1-39-055	Velanai South
4-1-39-060	Velanai center west
4-1-39-065	Velanai West
4-1-39-070	Saravanai East
4-1-39-075	Saravanai West
4-1-39-080	Pungudutivu North East
4-1-39-085	Pungudutivu East
4-1-39-090	Pungudutivu South East
4-1-39-095	Pungudutivu East South
4-1-39-100	Pungudutivu South
4-1-39-105	Pungudutivu North
4-1-39-110	Pungudutivu Centre North
4-1-39-115	Pungudutivu South West
4-1-39-120	Pungudutivu Centre west
4-1-39-125	Pungudutivu Centre East
4-1-39-130	Pungudutivu North West
4-1-39-135	Pungudutivu West
4-1-39-140	Nainativu North
4-1-39-145	Nainativu Center
4-1-39-150	Nainativu South
4-1-42-005	Delft West
4-1-42-010	Delft South
4-1-42-015	Delft Centre West
4-1-42-020	Delft Centre
4-1-42-025	Delft Center East
4-1-42-030	Delft East
4-1-45-005	Karainagar North
4-1-45-010	Karainagar North East
4-1-45-015	Karainagar East
4-1-45-020	Karainagar Centre
4-1-45-025	Karainagar North West
4-1-45-030	Karainagar West
4-1-45-035	Karainagar South East
4-1-45-040	Karainagar South
4-1-45-045	Karainagar South West
4-2-03-005	Talaimannar Village North
4-2-03-010	Talaimannar Pier West
4-2-03-015	Talaimannar Pier East
4-2-03-020	Taliamannar
4-2-03-025	Talaimannar Village South
4-2-03-030	Kaddukaran Kudiyiruppu
4-2-03-035	Thullukudiyiruppu
4-2-03-040	Pesalai South
4-2-03-045	Pesalai North
4-2-03-050	Pesalai West
4-2-03-055	Siruthoppu
4-2-03-060	Periya Karisal
4-2-03-065	Olaithodduwai
4-2-03-070	Puthukudiyiruppu
4-2-03-075	Erukkalampiddy West
4-2-03-080	Erukkalampiddy North
4-2-03-085	Erukkalampiddy East
4-2-03-090	Erukkalampiddy South
4-2-03-095	Erukkalampiddy Central
4-2-03-100	Pallimunai East
4-2-03-105	Moor Street
4-2-03-110	Emil Nagar
4-2-03-115	Tharapuram East
4-2-03-120	Tharapuram West
4-2-03-125	Thoddavely
4-2-03-130	Thalvupadu
4-2-03-135	Paddithottam
4-2-03-140	Eluthoor
4-2-03-145	South Bar
4-2-03-150	Shavatkaddu
4-2-03-155	Sinnakadai
4-2-03-160	Uppukulam North
4-2-03-165	Pallimunai West
4-2-03-170	Uppukulam South
4-2-03-175	Periyakadai
4-2-03-180	Pettah
4-2-03-185	Panankaddukoddu West
4-2-03-190	Panankaddukoddu East
4-2-03-195	Periyanavatkulam
4-2-03-200	Thiruketheeswaram
4-2-03-205	Nagathalvu
4-2-03-210	Neelasenai
4-2-03-215	Mathoddam
4-2-03-220	Kallikaddaikadu
4-2-03-225	Vannamoddai
4-2-03-230	Uyilankulam
4-2-03-235	Puthukamam
4-2-03-240	Uyirtharasankulam
4-2-03-245	Parappankandal
4-2-06-005	Thevanpiddy
4-2-06-010	Vellankulam
4-2-06-015	Pali Aru
4-2-06-020	Anthoniyarpuram
4-2-06-025	Illuppaikadavai
4-2-06-030	Kalliyadi
4-2-06-035	Aththimoddai
4-2-06-040	Koorai
4-2-06-045	Periyamadhu East
4-2-06-050	Periyamadhu West
4-2-06-055	Kayanagar
4-2-06-060	Pallamadhu
4-2-06-065	Kovitkulam
4-2-06-070	Vidataltivu North
4-2-06-075	Vidataltivu West
4-2-06-080	Vidataltivu Central
4-2-06-085	Vidataltivu East
4-2-06-090	Pappamoddai
4-2-06-095	Parappukadanthan West
4-2-06-100	Parappukadanthan East
4-2-06-105	Kannady
4-2-06-110	Minukkan
4-2-06-115	Maligaithiddal
4-2-06-120	Veddayarmurrippu
4-2-06-125	Adampan
4-2-06-130	Nedunkandal
4-2-06-135	Karunkandal Vannakulam
4-2-06-140	Alkaddively
4-2-06-145	Andankulam
4-2-06-150	Karunkandal
4-2-06-155	Sornapuri
4-2-06-160	Palaikuly
4-2-06-165	Kaththankulam
4-2-06-170	Vaddakandal
4-2-06-175	Palayadip Puthukulam
4-2-06-180	Palai Periymalkaddu
4-2-09-005	Palampiddy
4-2-09-010	Keerisuddan
4-2-09-015	Parasankulam
4-2-09-020	Vilaththikulam
4-2-09-025	Kakkayankulam East
4-2-09-030	Kalmadhu
4-2-09-035	Kakkayankulam West
4-2-09-040	Iranai Illuppaikulam
4-2-09-045	Periya Pandivirichchan East
4-2-09-050	Periya Pandivirichchan West
4-2-09-055	Madhu
4-2-09-060	Maluvarayar Kaddaiadampan
4-2-09-065	Poomalarnthan
4-2-09-070	Thekkam
4-2-09-075	Pannavedduvan
4-2-09-080	Periyamurippu
4-2-09-085	Mathakiramam
4-2-12-005	Vankalai North
4-2-12-010	Vankalai West
4-2-12-015	Vankalai East
4-2-12-020	Thomaspuri
4-2-12-025	Naruvilikkulam
4-2-12-030	Vanchiyankulam
4-2-12-035	Ilahadipiddy
4-2-12-040	Ilanthaimoddai
4-2-12-045	Periyakkaddaikadu
4-2-12-050	Aththikuly
4-2-12-055	Kanchchiththalvu
4-2-12-060	Chemmantivu
4-2-12-065	Murunkan
4-2-12-070	Cheddiarmagan Kaddaidampan
4-2-12-075	Iraddaikulam
4-2-12-080	Chundikuly
4-2-12-085	Puthirarkandan
4-2-12-090	Razool Puthuvely
4-2-12-095	Nanaddan
4-2-12-100	Umanagiri
4-2-12-105	Achchankulam
4-2-12-110	Moddaikadai
4-2-12-115	Rasamadhu
4-2-12-120	Pallankoddai
4-2-12-125	Valkaipettankandal
4-2-12-130	Pontheevukandal
4-2-12-135	Kalimoddai Puliyankulam
4-2-12-140	Pariharikandal
4-2-12-145	Sirukkandal
4-2-12-150	Katkidanthakulam
4-2-12-155	Isamalaithalvu
4-2-15-005	Arippu West
4-2-15-010	Arippu East
4-2-15-015	Methanvely
4-2-15-020	Poonochikulam
4-2-15-025	Pandaravely
4-2-15-030	Sinna Pullachchi Potkerny
4-2-15-035	Periya Pullachchi  Potkerny
4-2-15-040	Veppankulam
4-2-15-045	Maruthamadhu
4-2-15-050	Ahathymurippu
4-2-15-055	Puthuvely
4-2-15-060	Saveriyarpuram
4-2-15-065	Chilavathurai
4-2-15-070	Koolankulam
4-2-15-075	Kondachchi
4-2-15-080	Kokkupadayan
4-2-15-085	Palaikuly
4-2-15-090	Karadikkuly
4-2-15-095	Mullikulam
4-2-15-100	Marichchukaddy
4-3-03-005	Unchalkaddy
4-3-03-010	Vedivaithakallu
4-3-03-015	Maruthodai
4-3-03-020	Paddikudiyiruppu
4-3-03-025	Katkulam
4-3-03-030	Nedunkerny South
4-3-03-035	Nedunkerny North
4-3-03-040	Olumadu
4-3-03-045	Mamadu
4-3-03-050	Kulavisuddan
4-3-03-055	Maraillupai
4-3-03-060	Paranthan
4-3-03-065	Anantha Puliyakulam
4-3-03-070	Sinnadampan
4-3-03-075	Nainamadu
4-3-03-080	Puliyankulam South
4-3-03-085	Puliyankulam North
4-3-03-090	Kanakarayankulam South
4-3-03-095	Kanakarayankulam North
4-3-03-100	Mannakulam
4-3-06-005	Periya Ulukkulama
4-3-06-010	Poomaduwa
4-3-06-015	Rankethgama
4-3-06-020	Maruthammaduwa
4-3-06-025	Track 7
4-3-06-030	Awaranthulawa
4-3-06-035	Acre 20, 40, 60
4-3-06-040	Acre 400
4-3-06-045	Madukanda
4-3-06-050	Eramperiyakulama
4-3-06-055	Alagalla
4-3-06-060	Avusadapitiya
4-3-06-065	Kalukunnamaduwa
4-3-06-070	Nedunkulama
4-3-06-075	Mahamailankulama
4-3-06-080	Mamaduwa
4-3-06-085	Mahakachchakodiya
4-3-06-090	Pudubulankulama
4-3-06-095	Pirappamaduwa
4-3-06-100	Agbopura
4-3-09-005	Palamoddai
4-3-09-010	Maruthamadu
4-3-09-015	Panrikeythakulam
4-3-09-020	Arumugaththanputhukkulam
4-3-09-025	Semamadu
4-3-09-030	Maligai
4-3-09-035	Mahilankulam
4-3-09-040	Maruthankulam
4-3-09-045	Elamaruthankulam
4-3-09-050	Kallikkulam
4-3-09-055	Nochchimoddai
4-3-09-060	Paranaddakal
4-3-09-065	Puthukkulam
4-3-09-070	Marekkarampalai
4-3-09-075	Thandikulam
4-3-09-080	Maharambaikkulam
4-3-09-085	Kaththarsinnakulam
4-3-09-090	Nelukkulam
4-3-09-095	Pattanichchoor Puliyankulam
4-3-09-100	Vavuniya Town
4-3-09-105	Omanthai
4-3-09-110	Salambaikkulam
4-3-09-115	Sasthirikoolankulam
4-3-09-120	Echchankulam
4-3-09-125	Kalmadu
4-3-09-130	Poovarasankulam
4-3-09-135	Sekkadipulavu
4-3-09-140	Pambaimadu
4-3-09-145	Rajendrankulam
4-3-09-150	Koomankulam
4-3-09-155	Kovilkulam
4-3-09-160	Velikkulam
4-3-09-165	Moonrumurippu
4-3-09-170	Kandapuram
4-3-09-175	Thonikkal
4-3-09-180	Samalankulam
4-3-09-185	Asikulam
4-3-09-190	Rambaikulam
4-3-09-195	Vairavapuliyankulam
4-3-09-200	Pandarikulam
4-3-09-205	Vavuniya Town North
4-3-09-210	Velankulam
4-3-12-005	Andiyapuliyankulam
4-3-12-010	Periyathampanai
4-3-12-015	Periyakaddu
4-3-12-020	Kannaddy
4-3-12-025	Piramanalankulam
4-3-12-030	Sooduventhapulavu
4-3-12-035	Kurukkalputhukkulam
4-3-12-040	Kanthasamy Nagar
4-3-12-045	Unit 05 / 06 Pavatkulam
4-3-12-050	Pavatkulam Unit - 04
4-3-12-055	Pavatkulam Unit - 02
4-3-12-060	Muthaliyarkulam
4-3-12-065	Sinnasippikulam
4-3-12-070	Neriyakulam
4-3-12-075	Periyapuliyalankulam
4-3-12-080	Cheddikulam
4-3-12-085	Mugaththankulam
4-3-12-090	Pavatkulam Unit 09 & 10
4-3-12-095	Kiristhavakulam
4-3-12-100	Kangankulam
4-4-03-005	Alankulam
4-4-03-010	Amaithipuram
4-4-03-015	Ampalapperumalkulam
4-4-03-020	Anichchiyankulam
4-4-03-025	Barathinagar
4-4-03-030	Iyankankulam
4-4-03-035	Kalvilan
4-4-03-040	Koddaikaddiyakulam
4-4-03-045	Mallavi
4-4-03-050	Palayamurikandy
4-4-03-055	Pugalenthinagar
4-4-03-060	Puththuvedduvan
4-4-03-065	Thenniyankulam
4-4-03-070	Therankandal
4-4-03-075	Thirunagar
4-4-03-080	Thunukkai
4-4-03-085	Uyilankulam
4-4-03-090	Yogapuram Centre
4-4-03-095	Yogapuram East
4-4-03-100	Yogapuram West
4-4-06-005	Ampalpuram
4-4-06-010	Karumpulliyan
4-4-06-015	Kollavilankulam
4-4-06-020	Moonrumurippu
4-4-06-025	Naddankandal
4-4-06-030	Oddaruththakulam
4-4-06-035	Palinagar
4-4-06-040	Pandiyankulam
4-4-06-045	Ponnagar
4-4-06-050	Poovarasankullam
4-4-06-055	Selvapuram
4-4-06-060	Siraddikulam
4-4-06-065	Sivapuram
4-4-06-070	Vannivilankulam
4-4-06-075	Vinayagapuram
4-4-09-005	Ananthapuram
4-4-09-010	Iranaipalai
4-4-09-015	Kombavil
4-4-09-020	Mallikaitheevu
4-4-09-025	Manikkapuram
4-4-09-030	Mannakandal
4-4-09-035	Manthuvil
4-4-09-040	Puthukkudiyiruppu East
4-4-09-045	Puthukkudiyiruppu West
4-4-09-050	Sivanagar
4-4-09-055	Suthanthirapuram
4-4-09-060	Theravil
4-4-09-065	Thevipuram
4-4-09-070	Udaiyarkaddu North
4-4-09-075	Udaiyarkaddu South
4-4-09-080	Vallipunam
4-4-09-085	Valluvarpuram
4-4-09-090	Visvamadu East
4-4-09-095	Visuvamadu West
4-4-12-005	Ampagamam
4-4-12-010	Ganesapuram
4-4-12-015	Ithupuram
4-4-12-020	Kanakaradnapuram
4-4-12-025	Karuvalankandal
4-4-12-030	Kachchilaimadu
4-4-12-035	Kathaliyarsamalankulam
4-4-12-040	Koolamurippu
4-4-12-045	Manavalanpaddamurippu
4-4-12-050	Mankulam
4-4-12-055	Muththaiyankaddukulam
4-4-12-060	Muththuvinayakapuram
4-4-12-065	Oddusuddan
4-4-12-070	Olumadu
4-4-12-075	Othiyamalai
4-4-12-080	Palampasi
4-4-12-085	Pandaravanni
4-4-12-090	Panikkankulam
4-4-12-095	Peraru
4-4-12-100	Periyaiththimadu
4-4-12-105	Periyakulam
4-4-12-110	Puliyankulam
4-4-12-115	Thachchadampan
4-4-12-120	Thanduvan
4-4-12-125	Thaddayamalai
4-4-12-130	Thirumurukandy
4-4-12-135	Vithiyapuram
4-4-15-005	Alampil North
4-4-15-010	Alampil South
4-4-15-015	Ampalavanpokkanai
4-4-15-020	Semmalai
4-4-15-025	Chemmalai East
4-4-15-030	Chilawattai
4-4-15-035	Silawaththai South
4-4-15-040	Keekkirapuram
4-4-15-045	Kallappadu North
4-4-15-050	Kallappadu South
4-4-15-055	Kanukkerni East
4-4-15-060	Kanukkerni West
4-4-15-065	Karunaddukkerny
4-4-15-070	Keppapilavu
4-4-15-075	Kokkulai East
4-4-15-080	Kokkulai West
4-4-15-085	Kokkuththoduvai Centre
4-4-15-090	Kokuthoduvai North
4-4-15-095	Kokkuththoduvai South
4-4-15-100	Kovilkudiyiruppu
4-4-15-105	Kumarapuram
4-4-15-110	Kumulamunai Centre
4-4-15-115	Kumulamunai East
4-4-15-120	Kumulamunai West
4-4-15-125	Mamoolai
4-4-15-130	Manalkudiyiruppu
4-4-15-135	Mathavalasingankulam
4-4-15-140	Mullaitivu South
4-4-15-145	Mullaitivu Town
4-4-15-150	Mullivaikkal East
4-4-15-155	Mullivaikkal West
4-4-15-160	Mulliyawalai Centre
4-4-15-165	Mulliyawalai East
4-4-15-170	Mulliyawalai North
4-4-15-175	Mulliyawalai South
4-4-15-180	Mulliyawalai West
4-4-15-185	Neeravipiddy East
4-4-15-190	Neeravipiddy West
4-4-15-195	Putharikuda
4-4-15-200	Selvapuram
4-4-15-205	Thannimurippu
4-4-15-210	Thanniyoottu East
4-4-15-215	Thaniyoottu West
4-4-15-220	Uppumaveli
4-4-15-225	Vannankulam
4-4-15-230	Vattappalai
4-4-18-005	Kalyanipura
4-4-18-010	Kiriebbanwewa
4-4-18-015	Nikawewa - South
4-4-18-020	Ahatugaswewa
4-4-18-025	Ethawatunu wewa
4-4-18-030	Nikawewa - Left
4-4-18-035	New Gajabhapura
4-4-18-040	Janakapura
4-4-18-045	Gajabhapura
4-5-03-005	Allipallai
4-5-03-010	Arasarkerni
4-5-03-015	Ittavil
4-5-03-020	Iyakachchi
4-5-03-025	Kachcharveli
4-5-03-030	Kilali
4-5-03-035	Kovilvayal
4-5-03-040	Masar
4-5-03-045	Mugamalai
4-5-03-050	Mugavil
4-5-03-055	Mullaiyady
4-5-03-060	Pallai Town
4-5-03-065	Pulopallai
4-5-03-070	Pulopallai West
4-5-03-075	Soranpattu
4-5-03-080	Thambagamam
4-5-03-085	Tharmakerny
4-5-03-090	Vembodukerny
4-5-06-005	Elephant Pass
4-5-06-010	Kalmadunagar
4-5-06-015	Kandawalai
4-5-06-020	Korakkankaddu
4-5-06-025	Kumarapuram
4-5-06-030	Murasumoddai
4-5-06-035	Paranthan
4-5-06-040	Periyakulam
4-5-06-045	Piramanthanaru
4-5-06-050	Puliyampokkanai
4-5-06-055	Puthiya Punnaineeravi
4-5-06-060	Thadduvankoddy
4-5-06-065	Tharmapuram East
4-5-06-070	Tharmapuram West
4-5-06-075	Umaiyalpuram
4-5-06-080	Uriyan
4-5-09-005	Akkarayan kulam
4-5-09-010	Ampalkulam
4-5-09-015	Ampalnakar
4-5-09-020	Anaivilunthaankulam
4-5-09-025	Ananthapuram
4-5-09-030	Civic Center
4-5-09-035	Jeyanthinagar
4-5-09-040	Kanagambikaykulam
4-5-09-045	Kanagapuram
4-5-09-050	Ganeshapuram
4-5-09-055	Kannakai puram
4-5-09-060	Kili Town
4-5-09-065	Konavil
4-5-09-070	Krishnapuram
4-5-09-075	Malaiyalapuram
4-5-09-080	Maruthanakar
4-5-09-085	Mavadiyamman
4-5-09-090	Mayavanoor
4-5-09-095	Pannankandy
4-5-09-100	Barathi puram
4-5-09-105	Periya Paranthan
4-5-09-110	Ponnagar
4-5-09-115	Puthumurippu
4-5-09-120	Ramanathapuram
4-5-09-125	Rathinapuram
4-5-09-130	Selvanakar
4-5-09-135	Sivanakar
4-5-09-140	Skantha puram
4-5-09-145	Thirunagar North
4-5-09-150	Thirunagar South
4-5-09-155	Thiruvaiyaru
4-5-09-160	Thiruvaiyaru West
4-5-09-165	Thondamannagar
4-5-09-170	Uruthirapuram East
4-5-09-175	Uruththiram puram North
4-5-09-180	Uruthirapuram West
4-5-09-185	Uthayanagar East
4-5-09-190	Uthayanagar West
4-5-09-195	Uttupulam
4-5-09-200	Vaddakachchi
4-5-09-205	Vannerikulam
4-5-09-210	Vivegananthanagar
4-5-12-005	Alankerny
4-5-12-010	Cheddiyakurichchi
4-5-12-015	Gnanimadam
4-5-12-020	Iranaitivu
4-5-12-025	Jayapuram North
4-5-12-030	Jeyapuram South
4-5-12-035	Kariyalainagapaduvan
4-5-12-040	Kiranchi
4-5-12-045	Kollakuruchchi
4-5-12-050	Gowtharimunai
4-5-12-055	Madduvilnadu East
4-5-12-060	Madduvilnadu West
4-5-12-065	Mulankavil
4-5-12-070	Nachchikuda
4-5-12-075	Nallur
4-5-12-080	Pallavarayankaddu
4-5-12-085	Pallikuda
4-5-12-090	Paramankirai
4-5-12-095	Ponnaveli
5-1-03-005	Kathiravely
5-1-03-010	Ammanthanavely
5-1-03-015	Puchchakerny
5-1-03-020	Palchenai
5-1-03-025	Vakarai North
5-1-03-030	Uriyankaddu
5-1-03-035	Kaddumurivu
5-1-03-040	Vakarai Central
5-1-03-045	Panichchankerni
5-1-03-050	Mathurankernikulam
5-1-03-055	Punanai East
5-1-03-060	Kirmichai
5-1-03-065	Mankerny Central
5-1-03-070	Mankerny South
5-1-03-075	Kayankerny
5-1-03-080	Vattavan
5-1-06-005	Paper Town
5-1-06-010	Oddamavadi 01 North
5-1-06-015	Oddamavadi 01 South
5-1-06-020	Oddamavadi  02
5-1-06-025	Oddamavadi 03
5-1-06-030	Meeravodai Muslim West
5-1-06-035	Meeravodai  Muslim  East
5-1-06-040	Mancholai
5-1-09-005	Nasivanthivu - 205C
5-1-09-010	Valaichenai Tamil
5-1-09-015	Puthukudiyiruppu
5-1-09-020	Pethalai
5-1-09-025	Kalkuda
5-1-09-030	Kalmadu
5-1-09-035	Kannagipuram
5-1-09-040	Kumburumoolai
5-1-09-045	Sungankerny
5-1-09-050	Kanniyadi                  #
5-1-09-055	Karuwakerni
5-1-09-060	Meeravodai Tamil
5-1-12-005	Siththandi 3
5-1-12-010	Siththandi 2
5-1-12-015	Siththandi 4
5-1-12-020	Siththandi  I
5-1-12-025	Mavadivembu 2
5-1-12-030	Mavadivembu I
5-1-12-035	Kaluvankerny I
5-1-12-040	Kaluwankerny 2
5-1-12-045	Thalavai
5-1-12-050	Iyankerny
5-1-12-055	Kommathurai North
5-1-12-060	Palachcholai
5-1-12-065	Vantharumoolai East
5-1-12-070	Vantharumoolai West
5-1-12-075	Eralakkulam
5-1-12-080	Mayilavaddavan
5-1-12-085	Koduwamadu
5-1-12-090	Kommathurai West
5-1-12-095	Kommathurai East
5-1-12-100	Chenkalady 2
5-1-12-105	Chenkalady 1
5-1-12-115	Eravur 4
5-1-12-125	Savukkady
5-1-12-130	Thannamunai
5-1-12-135	Mylampavely
5-1-12-140	Arumugathan Kudiyiruppu 2
5-1-12-145	ArumugathanKudiruppu 1
5-1-12-150	Kumaraveliar Kiramam
5-1-12-155	Pankudahvely
5-1-12-160	Veppavedduwan
5-1-12-165	Karadiyanaru
5-1-12-170	Marappalam
5-1-12-175	Kithulwewa
5-1-12-180	Urugamam
5-1-12-185	Koppavely
5-1-12-190	Periya pullumalai
5-1-12-195	Gamunupura
5-1-12-200	Eravur 5
5-1-12-205	Ellainagar
5-1-15-005	Eravur 02A   
5-1-15-010	Meerakerny
5-1-15-015	Eravur 03
5-1-15-020	Eravur 03A
5-1-15-025	Eravur 02
5-1-15-030	Eravur 02B
5-1-15-035	Eravur 02C
5-1-15-045	Eravur 01B
5-1-15-050	Eravur 01
5-1-15-055	Eravur 01A
5-1-15-060	Eravur 06A
5-1-15-065	Eravur 06D
5-1-15-070	Eravur 06
5-1-15-075	Mich Nagar
5-1-15-080	Iyankerny
5-1-18-005	Palameenmadu
5-1-18-010	Navalady
5-1-18-015	Amirthakali
5-1-18-020	Punnachcholai
5-1-18-025	Thiraimadu
5-1-18-030	Saththurukondan
5-1-18-035	Panichchayadi
5-1-18-040	Kokkuvil
5-1-18-045	Sinna Urane
5-1-18-050	Jayanthipuram
5-1-18-055	Karuweppankeney
5-1-18-060	Mamagam
5-1-18-065	Koolavady
5-1-18-070	Koolavadi East
5-1-18-075	Thamaraikerny
5-1-18-080	Periya Uppodai
5-1-18-085	Datch Bar
5-1-18-090	Thissaveerasingam Squre
5-1-18-095	Iruthayapuram East
5-1-18-100	Iruthayapuram Central
5-1-18-105	Iruthayapuram West
5-1-18-110	Periya Urani
5-1-18-115	Gnasooriyam Squre
5-1-18-120	Veddukkadu
5-1-18-125	Barathypuram
5-1-18-130	Thandavanvely
5-1-18-135	Arasady
5-1-18-140	Koddamunai
5-1-18-145	Kallady Mugathuvaram
5-1-18-150	Thiruchchenthur
5-1-18-155	Kallady
5-1-18-160	Kallady Veloor
5-1-18-165	Kallady Uppodai
5-1-18-170	Puliyanthivu East
5-1-18-175	Puliyanthivu Central
5-1-18-180	Puliyanthivu West
5-1-18-185	Puliyanthivu South
5-1-18-190	Thirupperunthurai
5-1-18-195	Puthunagar
5-1-18-200	Sethukudah
5-1-18-205	Veechikalmunai
5-1-18-210	Thimilathivu
5-1-18-215	Nochchimunai
5-1-18-220	Navatkudah
5-1-18-225	Navatkudah East
5-1-18-230	Navatkudah South
5-1-18-235	Manjanthoduvai North
5-1-18-240	Manjanthoduvai South
5-1-21-005	Narippulthoddam
5-1-21-010	Mahilavedduvan
5-1-21-015	Karaveddy
5-1-21-020	Vilavedduwan
5-1-21-025	Navatkadu
5-1-21-030	Eachchantheivu
5-1-21-035	Mankikaddu
5-1-21-040	Vavunatheivu
5-1-21-045	Ayithiyamalai South
5-1-21-050	Ayithiyamalai North
5-1-21-055	Nediyamadu
5-1-21-060	Pavakkodichenai
5-1-21-065	Kurinchamunai
5-1-21-070	Paruthichenai
5-1-21-075	Kannankudah
5-1-21-080	Mandapathady
5-1-21-085	Karayakkanteivu
5-1-21-090	Puthumandapathady
5-1-21-095	Kanthinagar
5-1-21-100	Unnichchei
5-1-21-105	Panchenai
5-1-21-110	Ilupadichenai
5-1-21-115	Kothiyapulai
5-1-21-120	Kanchirankudah
5-1-24-005	Kattankudy Division 1
5-1-24-010	Kattankudy 1 south
5-1-24-015	Kattankudy 2
5-1-24-020	Kattankudy 2 North
5-1-24-025	New Kattankudy Div. North
5-1-24-030	New Kattankudy South
5-1-24-035	Kattankudy 3 East
5-1-24-040	Kattankudy 3
5-1-24-045	165 A Div.3 West Kattankudy
5-1-24-050	Kattankudy 4 West
5-1-24-055	Division 04, Kattankudy
5-1-24-060	Kattankudy 6 south
5-1-24-065	New Kattankudy West
5-1-24-070	New Kattankudy East
5-1-24-075	Kattankudy Division 6 South
5-1-24-080	Kattankudy 6 west
5-1-24-085	Kattankudy 5
5-1-24-090	Div.05, South Kattankudy
5-1-27-005	Kirankulam North
5-1-27-010	Kirankulam South
5-1-27-015	Kirankulam
5-1-27-020	Kirankulam Central
5-1-27-025	Puthukudiyiruppu
5-1-27-030	Puthukudiyiruppu South
5-1-27-035	Puthukudiyiruppu North
5-1-27-040	Palamunai
5-1-27-045	Thalankudah
5-1-27-050	Manmunai
5-1-27-055	Vedarkudiyiruppu
5-1-27-060	Mavilankanthurai
5-1-27-065	Kankeyanodai
5-1-27-070	Ollikulam
5-1-27-075	Kankeyanodai South
5-1-27-080	Araipatti 03
5-1-27-085	Rajathurai Gramam
5-1-27-090	Araiyampathy South
5-1-27-095	Kovilkulam
5-1-27-100	Araipatti Central
5-1-27-105	Araipatti 02
5-1-27-110	Selvanagar
5-1-27-115	Selvanagar East
5-1-27-120	Araipattay East
5-1-27-125	Arayampathy North
5-1-27-130	Arayampathy 01
5-1-27-135	Arayampathy West
5-1-30-005	Munaikkadu West Part
5-1-30-010	Munaikkadu North
5-1-30-015	Munaikadu East
5-1-30-020	Muthalaikkudah West
5-1-30-025	Muthalaikkudah
5-1-30-030	Mahiladithivu
5-1-30-035	Mahiladithivu South
5-1-30-040	Kokkadichcholai
5-1-30-045	Munaikkadu South
5-1-30-050	Kokkadichcholai South
5-1-30-055	Pandariyavelly
5-1-30-060	Arasaditivu North
5-1-30-065	Paddippalai
5-1-30-070	Kuluvinamadu
5-1-30-075	Arasaditivu
5-1-30-080	Kadukkamunai
5-1-30-085	Ampilanthurai North
5-1-30-090	Ampilanthurai
5-1-30-095	Ampilanthurai West
5-1-30-100	Katchenai
5-1-30-105	Mavadimunmaari
5-1-30-110	Thanthamalai
5-1-30-115	Kachchakodi
5-1-30-120	Panichchiyadimunmari
5-1-33-005	Selvapuram
5-1-33-010	Vammiyadiyoottu
5-1-33-015	Thumpankerny (Y.F.S.)
5-1-33-020	Kalumunthanvely
5-1-33-025	Kanthipuram
5-1-33-030	Mavetkudah
5-1-33-035	Vipulananthapuram
5-1-33-040	Paluhamam I
5-1-33-045	Palugamam 02
5-1-33-050	Vanninakar
5-1-33-055	Veeranchenai
5-1-33-060	Thumbankerny
5-1-33-065	Saravanaiyadiyoottu
5-1-33-070	Thikkodai
5-1-33-075	Navagirinagar
5-1-33-080	Kannapuram
5-1-33-085	Palayadivaddai
5-1-33-090	Nellikkadu
5-1-33-095	Vivekananthapuram
5-1-33-100	Vellaveli
5-1-33-105	Punnakulam
5-1-33-110	Kovilporativu West
5-1-33-115	Kovilporativu
5-1-33-120	Munaiththeevu
5-1-33-125	Pattapuram
5-1-33-130	Periyaporativu
5-1-33-135	Kovilporativu South
5-1-33-140	Mandur 1 and 2 South
5-1-33-145	Mandur Kodamunai
5-1-33-150	Mandur 3
5-1-33-155	Mandur 1, 2 (North Part)
5-1-33-160	Palamunai
5-1-33-165	Thambalawaththai
5-1-33-170	Ganeshapuram
5-1-33-175	Sankarpuram
5-1-33-180	Palacholai
5-1-33-185	Kakkachchivattai
5-1-33-190	Kannapuram East
5-1-33-195	Vilanthoddam
5-1-33-200	Sinnawaththai
5-1-33-205	Malayarkaddu
